id,title,featuredLevel,publishDate,price,numBedrooms,numBathrooms,propertyType,propertySize,category,AMV_price,sellerId,seller_name,seller_branch,sellerType,m_totalImages,m_hasVideo,m_hasVirtualTour,m_hasBrochure,ber_rating,longitude,latitude
3660734,"3A The Moorings, New Ross, Co. Wexford",standard,2022-01-24,80000,2,2,Apartment,55.0,Buy,0,2603.0,Tom Maher & Co.,Tom Maher & Co. Ltd,BRANDED_AGENT,23.0,False,False,False,E1,-6.366322,53.275363
3660663,"2 Sites at Coolagarry, Walsh Island, Co. Offaly",standard,2022-01-30,45000,1,1,Site,109.0,Buy,0,2603.0,Tom Maher & Co.,Tom Maher & Co. Ltd,BRANDED_AGENT,48.0,False,False,False,C2,-6.426547,53.28172
3660657,"Jackson`s Turret, Clancy Strand, Co. Limerick",standard,2022-01-30,900000,4,2,Detached,78.0,Buy,0,6131.0,Philip Kelly,DNG Kelly Duncan,BRANDED_AGENT,16.0,False,False,False,E2,-7.63011,53.339687
3660653,"Brackloonagh, Crossmolina, Co. Mayo",standard,2022-01-05,245000,5,2,Detached,135.0,Buy,0,9490.0,Paddy Greene,Greene Finance and Property,BRANDED_AGENT,15.0,True,False,False,D1,-6.405589,53.999606
3660584,"Drumnasoohy, Geevagh, Co. Sligo",standard,2022-01-20,89000,2,1,Detached,70.0,Buy,0,1374.0,Mark Cusack Comm. Director,DNG Cusack Dunne,BRANDED_AGENT,14.0,False,False,False,SI_666,-8.625381,52.670568
3660579,"Ballinahinch, Kilmallock, Co. Limerick",standard,2021-12-23,120000,3,1,Detached,84.0,Buy,0,3319.0,Kieran Leavy & Associates,Kieran Leavy & Associates,UNBRANDED_AGENT,35.0,True,False,False,B3,-8.028866,53.796298
3660566,"20A Shanliss Road Santry Dublin 9, Santry, Dublin 9",standard,2022-01-29,450000,3,2,Detached,95.0,Buy,0,3319.0,Kieran Leavy & Associates,Kieran Leavy & Associates,UNBRANDED_AGENT,30.0,True,False,False,D1,-8.075457,53.794457
3660546,"Ballyglass, Lanesborough, Co. Roscommon",standard,2021-12-23,198500,4,1,Bungalow,103.0,Buy,0,8198.0,John J Dowling,Dowling Property,BRANDED_AGENT,10.0,False,False,False,D2,-6.813288,53.170661
3660543,"26 The Drive, Athlumney Abbey, Navan, Co. Meath",standard,2022-01-30,340000,4,1,Semi-D,122.0,Buy,0,3567.0,John,Mollin Estates,BRANDED_AGENT,20.0,False,False,False,C3,-7.46806,53.264177
3660539,"The Tunnel, St Vincent Road, The Burnaby, Greystones, Co. Wicklow",standard,2022-01-30,2300000,4,3,Detached,385.0,Buy,0,5384.0,Ivan Connaughton,Connaughton Auctioneers Ltd T/A Connaughton Auctioneers Roscommon,BRANDED_AGENT,30.0,True,False,False,B3,-8.255849,53.553086
3660520,"Saint Anne's, Coolatee, Lifford, Co. Donegal",standard,2021-12-23,395000,4,2,Detached,163.0,Buy,0,2832.0,Julie Fogarty,Sherry FitzGerald Fogarty,UNBRANDED_AGENT,21.0,False,False,False,F,-7.794879,52.950459
3660466,"bearlough, Rosslare Strand, Co. Wexford",standard,2021-12-23,355000,3,1,Bungalow,,Buy,0,1232.0,The Property Shop,The Property Shop,UNBRANDED_AGENT,19.0,False,False,False,G,-10.217477,51.920389
3660510,"Meenlougher, Killygordon, Co. Donegal",standard,2021-12-23,350000,5,4,Detached,,Buy,0,3236.0,Michael Dorgan,Michael Dorgan Auctioneers & Valuers,BRANDED_AGENT,32.0,False,False,False,C1,-8.360735,52.19035
3660503,"The Diamond, Castlefin, Co. Donegal",standard,2021-12-23,65000,1,1,Semi-D,,Buy,0,3211.0,Conor P. Flynn,Christy Ryan & Associates Ltd.,UNBRANDED_AGENT,52.0,False,False,False,F,-8.456253,51.906779
3660493,"14 Greenwood Close, Ayrfield, Dublin 13",standard,2022-01-30,375000,3,1,Semi-D,96.0,Buy,0,49.0,Vinnie Finnegan,Vincent Finnegan,BRANDED_AGENT,17.0,False,False,False,D2,-6.2380393,53.3090837
3660492,"10 The Grove, Bettyglen, Raheny, Dublin 5",standard,2022-01-30,550000,3,1,Terrace,94.0,Buy,0,2777.0,Brendan Byrne,Thomas Byrne Auctioneer & Valuer,BRANDED_AGENT,12.0,False,False,False,D1,-6.345775,53.717292
3660488,"Cappanacush East, Greenane, Kenmare, Co. Kerry",standard,2022-01-30,495000,4,1,Detached,375.0,Buy,0,7901.0,Marie Rafferty,Property Partners Emma Gill,BRANDED_AGENT,23.0,False,False,False,C2,-8.814717,53.057365
3660481,"41 West Road, East Wall, D03, Dublin 3",standard,2022-01-04,510000,3,3,End of Terrace,89.0,Buy,0,857.0,Shaun Frayne MIPAV,Carlow Property Management,BRANDED_AGENT,10.0,False,False,False,C3,-6.942557,52.827262
3660484,"27 Block A Stradbrook, Portlaoise, Co. Laois",standard,2022-01-12,150000,2,2,Apartment,139.0,Buy,0,10938.0,Ryan Power,GMC Auctioneers,UNBRANDED_AGENT,1.0,False,False,False,D1,-7.11316,52.255758
3660486,"15 Watermill Lawn, Raheny, Dublin 5",standard,2022-01-30,875000,4,3,Detached,154.0,Buy,0,925.0,Keith Duffy MIPAV REV MMCEPI,DNG Duffy,BRANDED_AGENT,14.0,False,True,False,C1,-6.386325,53.8981
3660480,"Marchelle House, Owbeg, Lismore, Co. Waterford",standard,2022-01-30,475000,4,3,Detached,186.0,Buy,0,9650.0,Michael O'Neill,Sherry FitzGerald Dublin City Centre,BRANDED_AGENT,9.0,True,False,False,C2,-6.231257,53.354266
3658751,"Finnod, Easkey, Co. Sligo",standard,2022-01-28,160000,3,1,Bungalow,100.0,Buy,0,3567.0,John,Mollin Estates,BRANDED_AGENT,20.0,False,False,False,C1,-7.503407,53.29294
3660449,"3 Sycamore Road, Dundrum, Dublin 16",standard,2022-01-30,725000,5,3,Semi-D,149.0,Buy,0,1221.0,Marian Moran,Moran Auctioneers & Estate Agents,BRANDED_AGENT,20.0,False,True,False,C2,-9.323336,53.841466
3660453,"2 The Courtyard, Hollybank Avenue, Ranelagh, Dublin 6",standard,2022-01-30,875000,3,3,Terrace,144.0,Buy,0,7546.0,Michael Coppinger MIPAV MMCEPI PSRA Lic. No. 004069 - 003400,DNG Reid & Coppinger,BRANDED_AGENT,21.0,False,False,True,B3,-7.193298,52.233722
3660447,"143 Charlesland Park, Greystones, Co. Wicklow",standard,2022-01-30,430000,3,2,Terrace,95.0,Buy,0,2571.0,Sales,Cohalan Downing,BRANDED_AGENT,21.0,False,True,True,D2,-8.451291,51.882674
3660445,"Aisling, 3 Drummin West, Delgany, Co. Wicklow",standard,2022-01-30,880000,5,3,Bungalow,177.0,Buy,0,3162.0,Adrian Hassett,Adrian Hassett Auctioneers Ltd.,UNBRANDED_AGENT,41.0,True,False,False,C1,-10.226207,51.951502
3660443,"12 Westbrook Drive, Balbriggan, Co. Dublin",standard,2022-01-30,315000,3,1,Semi-D,96.0,Buy,0,4980.0,Paddy Watters MIPAV TRV MCEI,Watters Estate Agents,UNBRANDED_AGENT,12.0,False,False,False,D1,-6.364081,53.709996
3471531,"645b Howth Road, Raheny, Dublin 5",standard,2022-01-30,1200000,4,4,Detached,162.0,Buy,0,10986.0,Andrew Mawhinney MIPAV,Stanley Estate Agents,BRANDED_AGENT,13.0,False,False,False,C3,-6.243556,53.349669
3579227,"38 Balkill Park, Howth, Co. Dublin",standard,2022-01-30,595000,3,1,Semi-D,112.0,Buy,0,9315.0,Shane May,iamsold,BRANDED_AGENT,28.0,False,False,False,C1,-9.319222,54.096515
3660417,"28 Aran House, Custom House Square, IFSC, Co. Dublin",standard,2022-01-30,425000,3,2,Apartment,85.0,Buy,0,3039.0,Sales Department,Michael Griffin Auctioneers,BRANDED_AGENT,55.0,False,False,False,B3,-7.101634,52.207898
3659707,"6 Church Street, Shandon, Co. Cork",standard,2022-01-28,135000,4,3,Terrace,137.0,Buy,1,2571.0,Sales,Cohalan Downing,BRANDED_AGENT,22.0,False,True,True,C2,-8.327141,51.775386
3660407,"Cushlawn, 31 Riverview Estate, Glasheen, Co. Cork",standard,2022-01-11,350000,4,1,Semi-D,130.0,Buy,0,2571.0,Sales,Cohalan Downing,BRANDED_AGENT,11.0,False,False,True,SI_666,-8.518278,51.699506
3660403,"Cloyne Road, Ballinacurra, Midleton, Co. Cork",standard,2022-01-28,485000,4,3,Detached,60.0,Buy,0,3658.0,Nigel Kennedy MIPAV,MoveHome Estate & Letting Agent,BRANDED_AGENT,11.0,False,False,False,G,-6.242653,53.356371
3660402,"Boyagh, Ballindrait, Lifford, Co. Donegal",standard,2022-01-07,149000,4,1,Detached,,Buy,0,2251.0,James Lee,REA John Lee,UNBRANDED_AGENT,48.0,False,False,False,B2,-8.3747485,52.6872243
3660394,"27 Pinewood, Killarney, Co. Kerry",standard,2022-01-27,230000,3,1,Semi-D,84.0,Buy,0,2299.0,Tom Hickey,Hickey O'Donoghue Auctioneers Ltd.,BRANDED_AGENT,1.0,False,False,False,G,-8.619699,52.663326
3660386,"8a Delaford Avenue, Knocklyon, Dublin 16",standard,2022-01-30,700000,4,3,Detached,134.0,Buy,0,1603.0,Karl Fox,Fox & Gallagher,UNBRANDED_AGENT,30.0,False,False,False,D2,-9.254278,54.095499
3660381,"428 Green Lane, Lowtown, Kilmeague, Newbridge, Co. Kildare",standard,2022-01-30,300000,4,1,Bungalow,158.0,Buy,0,6970.0,James Lyons O'Keeffe,James Lyons O'Keeffe,BRANDED_AGENT,22.0,False,False,False,C3,-9.451767,51.67567
3660310,"50 Village Green, Killucan, Co. Westmeath",standard,2022-01-28,240000,4,2,Terrace,137.0,Buy,0,1977.0,McWey Auctioneers,McWey Auctioneers,BRANDED_AGENT,7.0,False,False,False,B3,-7.059368,53.146524
3660355,"4 Wood View, Saleen, Midleton, Co. Cork",standard,2022-01-28,205000,3,1,End of Terrace,100.0,Buy,0,2851.0,Aisling McGrath,Sherry FitzGerald Radford - Wexford Town,BRANDED_AGENT,38.0,False,False,False,B2,-6.553383,52.229746
3599195,"35 Hunters Way, Ballycullen, Dublin 24",standard,2022-01-30,450000,3,3,Terrace,129.0,Buy,0,4107.0,Jonathan Gleeson,Sherry Fitzgerald Gleeson,BRANDED_AGENT,14.0,False,False,False,C3,-7.82589,52.799323
3564814,"75 Idrone Park, Knocklyon, Dublin 16",standard,2022-01-30,548000,4,2,Semi-D,118.0,Buy,0,582.0,Chris White,Sherry Fitzgerald Cumisky Kelly,BRANDED_AGENT,26.0,False,False,False,C3,-6.182427,53.611076
3660299,"null, Stradone, Co. Cavan",standard,2022-01-18,50000,4,1,Detached,200.0,Buy,1,9315.0,Joseph Brennan,iamsold,BRANDED_AGENT,75.0,False,False,False,C1,-8.110509,54.595039
3575690,"13 Sefton Hall, Kelston, Leopardstown Road, Foxrock, Dublin 18",standard,2022-01-30,525000,2,2,Apartment,95.0,Buy,0,1312.0,James Kilcoyne,James Kilcoyne Ltd.,UNBRANDED_AGENT,20.0,False,False,False,C1,-8.577482,53.902514
3660290,"71 The Paddocks, Westbury, Westbury, Co. Clare",standard,2022-01-28,225000,3,2,Semi-D,105.0,Buy,0,12120.0,Kate Mullery MIPAV,Mullery O'Gara Estate Agents,BRANDED_AGENT,13.0,False,True,False,E2,-6.290109,53.330531
3588294,"18 Charleville Road, Phibsborough, Dublin 7",standard,2022-01-30,895000,5,5,Semi-D,200.0,Buy,0,372.0,Maher Gleeson Estates - Ciaran,Maher Gleeson Estates,BRANDED_AGENT,18.0,False,True,False,F,-6.310421,53.333352
3619043,"15 Park Crescent House, Blackhorse Avenue, Dublin 7",standard,2022-01-30,295000,2,1,Apartment,57.0,Buy,0,15.0,James Murphy,James Murphy & Co. Auctioneers & Valuers,BRANDED_AGENT,29.0,True,False,False,B3,-8.340244,51.960945
3660279,"Chalet 2, Killult, Falcarragh, Co. Donegal",standard,2022-01-06,65000,2,1,Semi-D,146.0,Buy,0,2890.0,Derry Walsh,Sherry FitzGerald (Derry) Walsh,BRANDED_AGENT,7.0,False,False,False,XXX,-8.975852,52.300642
3660274,"1 Thornleigh Lane, Applewood, Swords, Co. Dublin",standard,2022-01-30,365000,3,2,Semi-D,86.0,Buy,0,2016761.0,Seller,private,PRIVATE_USER,12.0,False,False,False,C3,-9.3688842,51.486204
3660269,"5 Brides Glen Park, Swords, Co. Dublin",standard,2022-01-30,390000,3,3,Semi-D,100.0,Buy,0,1969.0,PJ Roddy,Property Partners Laurence Gunne,BRANDED_AGENT,13.0,False,False,False,E2,-6.253818,53.998151
3660266,"16 Lisin Glen, Ballyboggan Road, Glasnevin, Dublin 11",standard,2022-01-30,220000,1,1,Apartment,41.0,Buy,0,1196.0,Michael Downey ERA,ERA Downey McCarthy,BRANDED_AGENT,18.0,False,False,True,D1,-8.520379,51.876536
3660255,"Apartment 49, Millbank Square, Sallins, Co. Kildare",standard,2022-01-28,269000,3,2,Apartment,103.0,Buy,0,1340.0,Dick Barry & Son,Dick Barry & Son,BRANDED_AGENT,15.0,False,False,False,F,-8.276832,52.144006
3660238,"The Cottages, Chapel Road, Cliffoney, Co. Sligo",standard,2022-01-25,65000,2,1,Semi-D,76.0,Buy,0,1959.0,Brian O'Dwyer Commercial Director,Property Partners de Courcy O'Dwyer,BRANDED_AGENT,23.0,True,False,True,D2,-8.629852,52.663968
3528434,"Gortnagross, Athea, Co. Limerick",standard,2022-01-24,275000,3,2,Detached,142.0,Buy,0,1956.0,Helen Lardner,Gordon Hughes Estate Agents - Ratoath,BRANDED_AGENT,28.0,True,False,False,E2,-6.497212,53.509376
3660230,"Maryvilla, Castleredmond, Midleton, Co. Cork",standard,2022-01-28,430000,5,3,Detached,223.0,Buy,0,4325.0,Diarmaid Keon,DKP Auctioneers - Diarmaid Keon Properties,UNBRANDED_AGENT,9.0,False,False,False,SI_666,-8.187039,54.502433
3659326,"27 Hamilton Hall, Dunboyne, Co. Meath",standard,2022-01-28,275000,2,1,Apartment,69.0,Buy,0,6843.0,Gary O'Driscoll  B.Sc. MIPAV MCEI,Gary O'Driscoll & Co Ltd,UNBRANDED_AGENT,13.0,False,False,False,D2,-9.682892,52.262225
3660207,"7 Grosvenor Court, Templeogue, Dublin 6W",standard,2022-01-30,750000,4,1,Detached,129.0,Buy,0,2608.0,Blessington Office,J. P. & M. Doyle,BRANDED_AGENT,21.0,False,False,False,C2,-6.63245,53.06281
3660204,"Main Street, Drumkeeran, Co. Leitrim",standard,2022-01-18,120000,3,1,Semi-D,227.0,Buy,1,1312.0,James Kilcoyne,James Kilcoyne Ltd.,UNBRANDED_AGENT,23.0,False,False,False,F,-8.577784,53.902713
3660202,"75 Ballybough Road, Ballybough, Dublin 3",standard,2022-01-30,295000,2,1,Terrace,50.0,Buy,0,1329.0,Pat Walsh,DNG Royal County,BRANDED_AGENT,11.0,False,True,False,B3,-6.68294,53.655835
3164860,"19 Hamilton Street, South Circular Road, Dublin 8",standard,2022-01-28,395000,2,2,Duplex,,Buy,0,6970.0,James Lyons O'Keeffe,James Lyons O'Keeffe,BRANDED_AGENT,23.0,True,False,False,G,-9.475,51.532844
3660150,"7 Saint Aidan's Park Avenue, Marino, Marino, Dublin 3",standard,2022-01-17,440000,3,1,Terrace,98.0,Buy,0,9422.0,Gareth,Glen Estates,UNBRANDED_AGENT,6.0,False,False,False,E1,-7.73907,54.946111
3660109,"6A & 6B, 6-8 La Touche Road, Bluebell, Dublin 12",standard,2022-01-29,435000,4,2,Apartment,103.0,Buy,0,9422.0,Gareth,Glen Estates,UNBRANDED_AGENT,8.0,False,False,False,E1,-7.739591,54.946592
3660104,"15 Knocklyon Green, Knocklyon, Dublin 16",standard,2022-01-29,575000,3,2,Semi-D,116.0,Buy,0,2570.0,Jennifer Roe,Casey & Kingston,BRANDED_AGENT,28.0,False,False,True,D2,-8.394271,51.84497
3660108,"6A, 6-8 La Touche Road, Bluebell, Dublin 12",standard,2022-01-29,220000,2,1,Apartment,51.0,Buy,0,8323.0,Martin Kelleher,Martin Kelleher Property Ltd,UNBRANDED_AGENT,14.0,True,False,True,C2,-9.026728,51.676395
3660102,"107 Forest Hills, Rathcoole, Co. Dublin",standard,2022-01-29,285000,3,1,Terrace,111.0,Buy,0,664.0,Seanie Reilly,Sherry FitzGerald Reilly,BRANDED_AGENT,11.0,False,False,False,D2,-6.686706,53.283721
3660101,"6 Castle Park, Clondalkin, Dublin 22",standard,2022-01-29,385000,3,1,Semi-D,132.0,Buy,0,9710.0,Clare Fahy,Hunters Estate Agent Dalkey,BRANDED_AGENT,19.0,True,False,False,D2,-6.13423,53.267873
3660099,"4 Newlands Manor Drive, Clondalkin, Dublin 22",standard,2022-01-29,495000,4,3,Semi-D,,Buy,0,9556.0,Leonard Wilson Keenan,Leonard Wilson Keenan Estates & Letting Agents,BRANDED_AGENT,14.0,True,False,False,SI_666,-6.290078,53.38092
3660096,"6 Droim na Coille Court, Lucan, Co. Dublin",standard,2022-01-29,475000,4,3,Semi-D,152.0,Buy,0,1985.0,Declan Woulfe,DNG Declan Woulfe,UNBRANDED_AGENT,17.0,False,False,False,D1,-9.052095,52.445582
3660098,"24 Ballyowen Square, Lucan, Co. Dublin",standard,2022-01-29,325000,3,3,Terrace,90.0,Buy,0,2857.0,Catriona Murphy,Kehoe & Associates,BRANDED_AGENT,30.0,False,False,False,B1,-6.500007,52.588612
3660094,"14 St Johns Avenue, Clondalkin, Dublin 22",standard,2022-01-28,295000,3,1,Semi-D,,Buy,0,7266.0,Mary Scanlon,Scanlon Auctioneers,UNBRANDED_AGENT,25.0,False,False,False,G,-9.148044,52.494047
3660088,"11 The Crescent, Kingswood Heights, Kingswood, Dublin 22",standard,2022-01-29,495000,6,3,Detached,47.0,Buy,0,1374.0,Gillian Dunne Director,DNG Cusack Dunne,BRANDED_AGENT,13.0,False,False,False,C3,-8.398978,52.649303
3660085,"Top View, Redgap, Rathcoole, Co. Dublin",standard,2022-01-29,595000,4,3,Detached,211.0,Buy,0,2746.0,John Dunne,Hume Auctioneers,BRANDED_AGENT,19.0,False,False,False,D1,-7.274346,53.035666
3660092,"63 New Road, Clondalkin, Dublin 22",standard,2022-01-29,695000,2,1,Semi-D,92.0,Buy,0,6463.0,Majella McGregor,McGregor Properties,UNBRANDED_AGENT,2.0,False,False,False,C1,-9.501719,52.448546
3660078,"3 Sylvan Avenue, Kingswood, Dublin 22",standard,2022-01-29,485000,4,2,Detached,176.0,Buy,0,2738.0,John Doherty,Sherry FitzGerald McCreery,BRANDED_AGENT,81.0,True,False,False,B3,-7.297343,52.586433
3660086,"8 Blackthorn Hill Close, Rathcoole, Co. Dublin",standard,2022-01-29,285000,2,1,Terrace,90.0,Buy,0,2738.0,John Doherty,Sherry FitzGerald McCreery,BRANDED_AGENT,52.0,True,False,False,C1,-7.193219,52.440076
3660081,"18 Marlfield Lawn, Kiltipper, Dublin 24",standard,2022-01-29,215000,2,2,Apartment,65.0,Buy,0,8046.0,Adrian Mangan,Sherry FitzGerald Mangan,BRANDED_AGENT,23.0,False,False,False,D1,-9.975543,53.596835
3660079,"46 Moynihan Court, Tallaght, Dublin 24",standard,2022-01-29,199000,2,1,Apartment,51.0,Buy,0,2746.0,John Dunne,Hume Auctioneers,BRANDED_AGENT,28.0,False,False,False,C1,-7.314414,53.047079
3660072,"48 Yellow Meadows Drive, Clondalkin, Dublin 22",standard,2022-01-29,325000,3,1,Terrace,76.0,Buy,0,2588.0,Frank O Driscoll MIPAV,Hodnett Forde Property Services,BRANDED_AGENT,22.0,False,False,False,E2,-8.697745,51.612017
3660075,"58 Clifden Road, Ballyfermot, Dublin 10",standard,2022-01-29,240000,3,1,Terrace,72.0,Buy,0,2746.0,John Dunne,Hume Auctioneers,BRANDED_AGENT,28.0,False,False,False,F,-7.319128,53.116361
3660071,"12 Monksfield Lawn, Clondalkin, Dublin 22",standard,2022-01-29,315000,4,2,Semi-D,116.0,Buy,0,9556.0,Leonard Wilson Keenan,Leonard Wilson Keenan Estates & Letting Agents,BRANDED_AGENT,18.0,False,False,False,E2,-6.298261,53.32668
3660059,"53 Castle Park, Tallaght, Dublin 24",standard,2022-01-30,299000,3,1,Terrace,,Buy,0,2746.0,John Dunne,Hume Auctioneers,BRANDED_AGENT,39.0,False,False,False,SI_666,-7.328992,53.112557
3660053,"Firmount House, Millicent Road, Clane, Co. Kildare",standard,2022-01-30,1600000,14,9,Detached,1208.0,Buy,0,2746.0,John Dunne,Hume Auctioneers,BRANDED_AGENT,35.0,False,False,False,SI_666,-7.307695,53.033992
3660052,"16 Oak House, Carrickmines Green, Carrickmines, Dublin 18",standard,2022-01-30,275000,2,2,Apartment,82.0,Buy,0,10185.0,Darryl McLoughlin,Sherry FitzGerald Sandymount,BRANDED_AGENT,7.0,True,False,False,F,-6.232655,53.33982
3660045,"4 Luttrellstown Avenue, Carpenterstown, Dublin 15",standard,2022-01-04,550000,3,2,Semi-D,,Buy,0,3033.0,Mark Togher BA MIPAV,Sherry FitzGerald Hanley,BRANDED_AGENT,16.0,False,False,False,F,-8.84374,53.915423
3660046,"15 Newcourt, Swords, Co. Dublin",standard,2022-01-30,360000,3,1,Semi-D,56.0,Buy,0,6223.0,Andrew Allen MIPAV MMCEPI,Allen & Jacobs,BRANDED_AGENT,10.0,True,False,False,D1,-6.23345,53.339595
3660030,"1 Woodfield, Galway Road, Tuam, Co. Galway",standard,2022-01-21,255000,4,3,Detached,121.0,Buy,0,2760.0,Peter Kearney MIPAV MMCEPI,Rooney Auctioneers -Limerick,BRANDED_AGENT,16.0,False,False,False,D2,-8.635841,52.659575
3660001,"20 Lough Na Carra, Williamstown, Co. Galway",standard,2022-01-28,165000,3,1,Terrace,56.0,Buy,0,9460.0,Quillsen Terenure,Quillsen Terenure,BRANDED_AGENT,16.0,False,False,False,D2,-6.26167,53.328775
3659996,"16 Clibborne Way, Moate, Co. Westmeath",standard,2022-01-28,235000,4,2,Semi-D,,Buy,0,9644.0,Joe Naughton,Joe Naughton,UNBRANDED_AGENT,18.0,False,False,False,C3,-7.795423,53.306059
3659983,"Knockatee West, Dunmore, Co. Galway",standard,2022-01-28,275000,4,2,Bungalow,35.0,Buy,0,9460.0,Quillsen Terenure,Quillsen Terenure,BRANDED_AGENT,12.0,False,False,False,D1,-6.276688,53.3453
3659963,"La Casa, Station Road, Lahinch, Co. Clare",standard,2022-01-24,350000,4,1,Detached,94.0,Buy,0,3442.0,William Hennigan,William Hennigan Auctioneer,UNBRANDED_AGENT,19.0,False,False,False,C3,-9.709576,52.050563
3659960,"Coore East, Mullagh, Co. Clare",standard,2022-01-24,147000,4,1,Detached,105.0,Buy,0,2742.0,Joseph Coogan,Joseph Coogan Auctioneers,UNBRANDED_AGENT,35.0,False,False,False,C2,-7.213888,52.801604
3616302,"Garbally, Blueball, Tullamore, Co. Offaly",standard,2022-01-30,395000,3,1,Detached,210.0,Buy,0,1232.0,The Property Shop,The Property Shop,UNBRANDED_AGENT,38.0,False,False,False,C2,-10.040492,51.821598
3659926,"Reen Cottage, Toormore, Goleen, Co. Cork",standard,2022-01-28,700000,4,3,Detached,167.0,Buy,0,718.0,Noel Kelly,Noel Kelly Auctioneers LTD,BRANDED_AGENT,18.0,False,False,False,C3,-6.149116,53.440609
3659921,"Saint Martin's, Pearse Road, Sligo, Co. Sligo",standard,2022-01-25,295000,4,2,Detached,167.0,Buy,0,3433.0,Tom Spillane,Tom Spillane & Co. Ltd.,UNBRANDED_AGENT,3.0,False,False,False,C2,-9.510943,52.051921
3659917,"Kilrua Lodge, Carhoonakilla, Tarbert, Co. Kerry",standard,2022-01-27,129000,2,1,Detached,370.0,Buy,0,2650.0,Lorraine Maher,DNG Dun Laoghaire,BRANDED_AGENT,37.0,False,False,False,SI_666,-6.111312,53.285522
3659900,"87 Ardnacassa Avenue, Ballinalee Road, Longford",standard,2022-01-30,99500,3,2,Semi-D,101.0,Buy,0,3504.0,Clodagh Daly BSc. (Hons) MSCSI MIPAV TRV MMCEPI DIP. PR,Clodagh Daly Auctioneers Ltd,UNBRANDED_AGENT,10.0,False,False,False,C1,-7.26389,52.658207
3659073,"14 Lynch Heights, Sunhill, Killorglin, Co. Kerry",standard,2022-01-28,300000,4,3,Detached,56.0,Buy,0,7915.0,Fran Grincell Properties,Fran Grincell Properties,BRANDED_AGENT,25.0,False,False,False,C3,-7.238401,52.660938
3659908,"Lisleetemple, Courtmacsherry, Co. Cork",standard,2021-12-23,480000,4,3,Detached,193.0,Buy,0,2360.0,Jim Cashen,Jim Cashen Central Auctioneers,UNBRANDED_AGENT,10.0,False,False,False,C2,-7.911959,53.091032
3659899,"9 Beechwood, Clonbalt Wood, Longford",standard,2022-01-30,197500,4,2,Detached,124.0,Buy,0,9777.0,Sales Department,Hibernian Estates,UNBRANDED_AGENT,26.0,False,False,True,D1,-6.659418,53.237608
3659894,"No. 4 Auburn House, 71 Strand Road, Bray, Co. Wicklow",standard,2022-01-24,325000,2,1,Apartment,57.0,Buy,0,3384.0,Pauline Sugrue,Pauline Sugrue Auctioneer,UNBRANDED_AGENT,23.0,False,False,False,B3,-10.167311,51.825371
3659892,"5 Rahanine Manor, Rochfortbridge, Co. Westmeath",standard,2022-01-30,230000,4,3,Semi-D,65.0,Buy,0,840.0,Barry O'Driscoll,REA Grimes,UNBRANDED_AGENT,12.0,False,False,False,D2,-6.2618423,53.4006953
3659855,"15 Caherina Cottages, Tralee, Co. Kerry",standard,2022-01-28,110000,2,1,End of Terrace,53.0,Buy,0,481.0,Odessa Estates,Odessa Estates,BRANDED_AGENT,9.0,False,False,False,D2,-6.273474,53.359431
1385863,"Ros Mor, Rathealy Road, Fermoy, Co. Cork",standard,2022-01-19,295000,4,2,Detached,,Buy,0,4249.0,Tom Grace,Halley Grace Auctioneers,BRANDED_AGENT,12.0,False,False,False,F,-7.119401,52.257708
3652195,"6 Jigginstown Park, Naas, Co. Kildare",standard,2022-01-27,430000,4,3,Detached,154.0,Buy,0,4249.0,Tom Grace,Halley Grace Auctioneers,BRANDED_AGENT,28.0,False,False,False,C2,-7.091457,52.241577
3657822,"3 Wentworth Place, Naas, Co. Kildare",standard,2021-12-22,260000,2,3,Townhouse,99.0,Buy,0,7546.0,Thomas Reid MIPAV MMCEPI PSRA Lic. No. 004069 - 007868,DNG Reid & Coppinger,BRANDED_AGENT,15.0,False,False,True,C1,-7.084722,52.250237
3648478,"7 The View, Johnstown Manor, Johnstown, Co. Kildare",standard,2021-12-22,520000,4,3,Detached,200.0,Buy,0,582.0,Chris White,Sherry Fitzgerald Cumisky Kelly,BRANDED_AGENT,25.0,True,False,False,C1,-6.18143,53.597774
3659814,"63 Lioscian, Rathbeale Road, Swords, Co. Dublin",standard,2022-01-28,380000,4,4,End of Terrace,112.0,Buy,0,2577.0,Michael Russell M.I.P.A.V.  M.C.E.I.,Russell Estate Agents,BRANDED_AGENT,23.0,False,False,False,C2,-8.189148,51.957371
3659807,"6 Brent Way, Aston Green, Drogheda, Co. Louth",standard,2022-01-21,180000,2,2,Apartment,79.0,Buy,0,1424.0,Sean O'Boyle,Sean O'Boyle Auctioneers & Valuers Ltd.,BRANDED_AGENT,18.0,False,False,False,SI_666,-8.22091991599305,54.42660341591025
3659808,"Cattan, Mohill, Co. Leitrim",standard,2021-12-22,30000,2,1,Bungalow,,Buy,1,7475.0,Teresa Walsh,Walsh Auctioneering & Estate Agents,UNBRANDED_AGENT,17.0,False,False,False,D1,-9.304499,53.861534
3659802,"73 Daarwood Crescent, Newcastle West, Co. Limerick",standard,2022-01-06,250000,4,3,Detached,,Buy,0,1424.0,Sean O'Boyle,Sean O'Boyle Auctioneers & Valuers Ltd.,BRANDED_AGENT,12.0,False,False,False,SI_666,-8.0919858,54.3433362
